"analysis_id","draw","replicate","estimand","regime","sites","pooled_sites","pooled_population_share","unweighted_takeup","population_weighted_takeup","expected_takers","population_mean_distance_km","population_p90_distance_km","site_cost","signal_cost","travel_cost","total_cost","target_rate","target_slack_takers","roundtrip_participant_km","taker_mean_distance_km"
"baseline-posterior",166,166,"population","bracelet",80,48,0.718860617165702,0.328768461545399,0.344666922181809,33105.9472094071,1.81870156850406,3.27297399145503,80,0,0,80,0.343490089875494,113.037096686166,98055.8146054508,1.48093957235557
"baseline-posterior",166,166,"legacy","control",107,29,0.458333333333333,0.345433695604259,0.345433695604259,49.7424521670133,1.22980607934852,3.12922663651524,107,0,0,107,0.342944447476939,0.358451730334075,76.1788470309121,0.765732726395725
"baseline-posterior",166,166,"legacy","bracelet",83,45,0.736111111111111,0.344229866418743,0.344229866418743,49.569100764299,1.81805130816901,3.2766433130779,83,0,0,83,0.342944447476939,0.185100327619772,148.410817690224,1.49700938086327
"baseline-posterior",167,167,"population","control",102,33,0.430402282097197,0.308261054001564,0.337279481739066,32396.3687800007,1.23005341961949,3.18966975273969,102,0,0,102,0.335298887919387,190.239997567733,50895.1668327687,0.785507276732012
"baseline-posterior",167,167,"population","bracelet",79,51,0.744659142964228,0.321176297978221,0.33578064147666,32252.4021751161,1.84597993428032,3.27297399145503,79,0,0,79,0.335298887919387,46.2733926831497,100784.621587279,1.56243589299278
"baseline-posterior",167,167,"legacy","control",107,30,0.465277777777778,0.337366004157789,0.337366004157789,48.5807045987216,1.22673445483075,3.0721278373294,107,0,0,107,0.334759516029402,0.375334290487729,75.1348262431239,0.773299058378633
"baseline-posterior",167,167,"legacy","bracelet",82,46,0.75,0.335619248972301,0.335619248972301,48.3291718520113,1.84547306239103,3.2766433130779,82,0,0,82,0.334759516029402,0.12380154377739,151.726140025071,1.56971591081337
"baseline-posterior",168,168,"population","control",101,34,0.442354141506684,0.293342085185399,0.322941518323396,31019.1787179989,1.24736100170387,3.18966975273969,101,0,0,101,0.321816533033136,108.057087100115,47903.9516996526,0.772166667195743
"baseline-posterior",168,168,"population","bracelet",78,51,0.755330446008412,0.310132508592895,0.322799169550458,31005.5058336606,1.89730382486198,3.25257426446003,78,0,0,78,0.321816533033136,94.3842027618739,99907.7702067698,1.61112949975334
"baseline-posterior",168,168,"legacy","control",106,29,0.465277777777778,0.323029332781477,0.323029332781477,46.5162239205326,1.25238167879258,3.20573768696429,106,0,0,106,0.321242470130401,0.257308221754947,68.9599405275797,0.74124611496184
"baseline-posterior",168,168,"legacy","bracelet",80,47,0.770833333333333,0.322103961956215,0.322103961956215,46.3829705216949,1.90169146782749,3.22681435575817,80,0,0,80,0.321242470130401,0.124054822917259,151.259531746839,1.63055028651184
"baseline-posterior",169,169,"population","control",101,34,0.442354141506684,0.316236770717608,0.347046595299094,33334.5195716686,1.24736100170387,3.18966975273969,101,0,0,101,0.346753877436574,28.1161361307604,52500.0852664031,0.787473255067152
"baseline-posterior",169,169,"population","bracelet",75,52,0.796683046683047,0.337786352598979,0.348320864823515,33456.9157080283,2.00786650349878,3.28719386956715,75,0,0,75,0.346753877436574,150.512272490458,115604.171388003,1.72765733095151
"baseline-posterior",169,169,"legacy","control",106,29,0.465277777777778,0.347072788536009,0.347072788536009,49.9784815491853,1.25238167879258,3.20573768696429,106,0,0,106,0.346168191411025,0.130261985997748,75.7661018622949,0.757987232842711
"baseline-posterior",169,169,"legacy","bracelet",77,51,0.819444444444444,0.347393949369609,0.347393949369609,50.0247287092238,2.01302435256222,3.29489158085168,77,0,0,77,0.346168191411025,0.176509146036231,175.900218723987,1.75813266021324
"baseline-posterior",170,170,"population","control",102,36,0.447153625119727,0.298308362731234,0.326135125876952,31325.931110733,1.22248579879652,2.95157221697195,102,0,0,102,0.324328532501791,173.526906870989,51280.1208194769,0.818493162074073
"baseline-posterior",170,170,"population","bracelet",79,49,0.732259609378253,0.311392749878415,0.325894143703411,31302.784291,1.84920828032251,3.27297399145503,79,0,0,79,0.324328532501791,150.380087137979,96178.1117651441,1.53625490421305
"baseline-posterior",170,170,"legacy","control",106,30,0.472222222222222,0.324244942914169,0.324244942914169,46.6912717796403,1.25192604729911,3.13398607852492,106,0,0,106,0.323819255567723,0.0612989778882707,73.2245211591947,0.784135003912274
"baseline-posterior",170,170,"legacy","bracelet",82,46,0.75,0.325208270868461,0.325208270868461,46.8299910050583,1.85355159448363,3.28719386956715,82,0,0,82,0.323819255567723,0.200018203306271,145.361173330406,1.55200940904201
"baseline-posterior",171,171,"population","control",101,34,0.442354141506684,0.300870377801086,0.330877562465326,31781.4516299195,1.24736100170387,3.18966975273969,101,0,0,101,0.329667994422086,116.181429689277,49395.8255645171,0.777117202507125
"baseline-posterior",171,171,"population","bracelet",71,57,0.889892974638737,0.328447149566383,0.331558838019132,31846.8895094137,2.31396769235276,3.3245771545851,71,0,0,71,0.329667994422086,181.619309183468,136422.971725631,2.14185708286056
"baseline-posterior",171,171,"legacy","control",106,29,0.465277777777778,0.330991056648527,0.330991056648527,47.6627121573878,1.25339703308763,3.20573768696429,106,0,0,106,0.329085215638653,0.274441105421829,70.945974116376,0.744250283975701
"baseline-posterior",171,171,"legacy","bracelet",71,56,0.895833333333333,0.330012399660159,0.330012399660159,47.5217855510629,2.34629428832764,3.33641391132272,71,0,0,71,0.329085215638653,0.133514499096904,203.108452096383,2.13700358415762
"baseline-posterior",172,172,"population","control",102,33,0.43343189105901,0.331557108143398,0.357225308712572,34312.20535246,1.22533492023892,3.18966975273969,102,0,0,102,0.355785880202504,138.259987249046,57543.4374966601,0.838527236963721
"baseline-posterior",172,172,"population","bracelet",79,49,0.736163744638321,0.340830599242794,0.356805714820959,34271.9025199827,1.8509896305149,3.27297399145503,79,0,0,79,0.355785880202504,97.9571547718151,103932.008122169,1.51628594388027
"baseline-posterior",172,172,"legacy","control",107,29,0.458333333333333,0.35728321971155,0.35728321971155,51.4487836384631,1.22980607934852,3.12922663651524,107,0,0,107,0.355296853101887,0.286036791791425,83.871028227665,0.815092430727196
"baseline-posterior",172,172,"legacy","bracelet",82,46,0.75,0.356711372145192,0.356711372145192,51.3664375889077,1.84584100240024,3.2766433130779,82,0,0,82,0.355296853101887,0.203690742235992,157.119512755685,1.52939857356989
"baseline-posterior",173,173,"population","control",102,34,0.434337650439345,0.328285307847313,0.356379911218357,34231.0032323456,1.22574459106343,3.18966975273969,102,0,0,102,0.354979275601999,134.533852222339,56976.7522060331,0.832239005957539
"baseline-posterior",173,173,"population","bracelet",79,50,0.740380210719194,0.336941082203897,0.355124085055769,34110.3786177768,1.84735390436249,3.27297399145503,79,0,0,79,0.354979275601999,13.9092376535118,102670.555155196,1.50497530833165
"baseline-posterior",173,173,"legacy","control",107,29,0.458333333333333,0.356391664294416,0.356391664294416,51.3203996583959,1.22980607934852,3.12922663651524,107,0,0,107,0.354481428959878,0.275073888173452,82.8389518615348,0.807076254403083
"baseline-posterior",173,173,"legacy","bracelet",82,46,0.75,0.354857546033816,0.354857546033816,51.0994866288695,1.84547306239103,3.2766433130779,82,0,0,82,0.354481428959878,0.0541608586470232,155.051174749092,1.51715002417944
"baseline-posterior",174,174,"population","control",102,36,0.448215549910465,0.323568224132297,0.351320648377781,33745.0509179826,1.22347156669271,3.13398607852492,102,0,0,102,0.349973718176675,129.375339676684,57020.6804748204,0.844874713827062
"baseline-posterior",174,174,"population","bracelet",76,52,0.794434264773248,0.339471835438275,0.352214782248021,33830.9342644869,1.96713087395114,3.2766433130779,76,0,0,76,0.349973718176675,215.258686180961,112113.508794562,1.65696737663331
"baseline-posterior",174,174,"legacy","control",107,29,0.458333333333333,0.351857868593167,0.351857868593167,50.6675330774161,1.22980607934852,3.12922663651524,107,0,0,107,0.349478191315718,0.342673527952762,81.7337223176222,0.806568993528256
"baseline-posterior",174,174,"legacy","bracelet",78,50,0.805555555555556,0.351096076479794,0.351096076479794,50.5578350130903,1.97504660074018,3.28719386956715,78,0,0,78,0.349478191315718,0.232975463626971,169.54841018102,1.67677680558434
"baseline-posterior",175,175,"population","control",101,34,0.442354141506684,0.290823487091718,0.317883912135131,30533.3855284036,1.24736100170387,3.18966975273969,101,0,0,101,0.317439655261981,42.6717611797903,49202.4410335067,0.80571545182463
"baseline-posterior",175,175,"population","bracelet",71,55,0.870007912380794,0.31298059685615,0.319174161649949,30657.3165748009,2.20155881270951,3.33641391132272,71,0,0,71,0.317439655261981,166.602807577063,117247.326026353,1.91222421147462
"baseline-posterior",175,175,"legacy","control",106,29,0.465277777777778,0.318060528097399,0.318060528097399,45.8007160460255,1.25339703308763,3.20573768696429,106,0,0,106,0.316926242474122,0.163337129751895,71.0408771283723,0.775543302172205
"baseline-posterior",175,175,"legacy","bracelet",72,55,0.881944444444444,0.319251661274142,0.319251661274142,45.9722392234765,2.186811761858,3.32025458669387,72,0,0,72,0.316926242474122,0.334860307202867,178.18910616963,1.93800768876443
"baseline-posterior",176,176,"population","control",101,34,0.442354141506684,0.32084717397807,0.348629707965404,33486.580709493,1.24736100170387,3.18966975273969,101,0,0,101,0.348260892321602,35.4254802184951,55817.472135363,0.833430451135004
"baseline-posterior",176,176,"population","bracelet",82,47,0.697788697788698,0.332606025239993,0.348808696433466,33503.7729098272,1.75440429843886,3.2766433130779,82,0,0,82,0.348260892321602,52.6176805527357,93773.9633472809,1.39945378091695
"baseline-posterior",176,176,"legacy","control",106,29,0.465277777777778,0.348975298549696,0.348975298549696,50.2524429911562,1.25129245739263,3.12922663651524,106,0,0,106,0.347738408963457,0.178112100418382,81.0651035295136,0.806578732339242
"baseline-posterior",176,176,"legacy","bracelet",86,42,0.694444444444444,0.349204677238084,0.349204677238084,50.2854735222841,1.74540097536854,3.2766433130779,86,0,0,86,0.347738408963457,0.211142631546231,140.998240534803,1.40197785422384
"baseline-posterior",177,177,"population","control",101,34,0.442354141506684,0.304314117787037,0.333036177766665,31988.7909468437,1.24736100170387,3.18966975273969,101,0,0,101,0.331749058351117,123.630394102223,51129.5089841899,0.799178516455228
"baseline-posterior",177,177,"population","bracelet",74,52,0.814131928538708,0.321302089597293,0.332382119484884,31925.9673407621,2.0773803841677,3.28719386956715,74,0,0,74,0.331749058351117,60.8067880206254,111940.756329581,1.75313022053146
"baseline-posterior",177,177,"legacy","control",106,29,0.465277777777778,0.333232137524386,0.333232137524386,47.9854278035116,1.25555840455755,3.20573768696429,106,0,0,106,0.331195771898243,0.293236650164538,73.4881942267049,0.765734490558476
"baseline-posterior",177,177,"legacy","bracelet",75,52,0.840277777777778,0.332609125606622,0.332609125606622,47.8957140873536,2.06226180189566,3.28719386956715,75,0,0,75,0.331195771898243,0.203522934006578,170.140182871554,1.77615248163173
"baseline-posterior",178,178,"population","control",101,34,0.442354141506684,0.302760933659848,0.330935765267433,31787.0421254675,1.24736100170387,3.18966975273969,101,0,0,101,0.330582301488165,33.9509029263318,51221.4721463852,0.805697364734464
"baseline-posterior",178,178,"population","bracelet",71,54,0.865333361096073,0.326297238495458,0.331807996822586,31870.8217108031,2.20927313188068,3.32829369418776,71,0,0,71,0.330582301488165,117.730488261881,124344.028777048,1.95075028038733
"baseline-posterior",178,178,"legacy","control",106,30,0.472222222222222,0.331113856578638,0.331113856578638,47.6803953473239,1.25192604729911,3.13398607852492,106,0,0,106,0.330049346250033,0.153289487319142,74.148535339546,0.777557891450115
"baseline-posterior",178,178,"legacy","bracelet",72,55,0.881944444444444,0.331971100149686,0.331971100149686,47.8038384215547,2.196140689098,3.3146420580158,72,0,0,72,0.330049346250033,0.276732561550013,188.68968162314,1.97358295749385
"baseline-posterior",179,179,"population","control",101,34,0.442354141506684,0.291270908552036,0.320312924325522,30766.697007315,1.24736100170387,3.18966975273969,101,0,0,101,0.319274692280329,99.724264404882,47818.4513589006,0.777113827778318
"baseline-posterior",179,179,"population","bracelet",76,52,0.784564610835797,0.308730294244622,0.320780278231897,30811.5872847302,1.95322462538405,3.27297399145503,76,0,0,76,0.319274692280329,144.614541820065,101973.490165833,1.6547912514778
"baseline-posterior",179,179,"legacy","control",106,29,0.465277777777778,0.320453001867646,0.320453001867646,46.145232268941,1.25339703308763,3.20573768696429,106,0,0,106,0.318713703189997,0.250459009581448,68.6943979242659,0.744328227929433
"baseline-posterior",179,179,"legacy","bracelet",78,49,0.798611111111111,0.319570095737567,0.319570095737567,46.0180937862096,1.96095417849704,3.22681435575817,78,0,0,78,0.318713703189997,0.123320526850023,155.291789602059,1.68729055057682
"baseline-posterior",180,180,"population","control",101,34,0.442354141506684,0.302024961517469,0.33191382144462,31880.9863773986,1.24736100170387,3.18966975273969,101,0,0,101,0.330391444459785,146.227354147337,49718.7409120171,0.779755373994077
"baseline-posterior",180,180,"population","bracelet",76,50,0.773383167450964,0.317637371478336,0.330559736576172,31750.9238176145,1.95538310268466,3.2766433130779,76,0,0,76,0.330391444459785,16.1647943631906,102465.387864068,1.61358120558407
"baseline-posterior",180,180,"legacy","control",106,29,0.465277777777778,0.332186085944439,0.332186085944439,47.8347963759993,1.25339703308763,3.20573768696429,106,0,0,106,0.329810448208638,0.342091833955429,71.4821510523821,0.747177331858025
"baseline-posterior",180,180,"legacy","bracelet",79,48,0.784722222222222,0.331128621786301,0.331128621786301,47.6825215372274,1.9345510553143,3.22681435575817,79,0,0,79,0.329810448208638,0.189816995183548,155.90476841026,1.63482093001876
"baseline-posterior",181,181,"population","control",103,33,0.424707450131179,0.309806391358409,0.335524485736583,32227.7979039703,1.2116741459514,3.15011459104687,103,0,0,103,0.334563129495496,92.340189668852,54067.0614259253,0.838826493622522
"baseline-posterior",181,181,"population","bracelet",71,56,0.884000333152876,0.33327136688813,0.334572826601019,32136.3891406811,2.33999062850253,3.31814871285509,71,0,0,71,0.334563129495496,0.931426379691402,141169.682442428,2.19641481537394
"baseline-posterior",181,181,"legacy","control",108,29,0.451388888888889,0.336510709291556,0.336510709291556,48.4575421379841,1.20631770603943,3.08386195473837,108,0,0,108,0.334114850569166,0.34500365602419,78.3708307865554,0.808654621435322
"baseline-posterior",181,181,"legacy","bracelet",71,54,0.881944444444444,0.334295817885132,0.334295817885132,48.138597775459,2.3465892768393,3.33255225362183,71,0,0,71,0.334114850569166,0.0260592934990882,211.538486637785,2.19718164231227
